GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),WEALTHDECILE (CODE),WEALTHDECILE (DISPLAY),WEALTHDECILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201901,batha,,,,,2.3 [0.7-7.0],2.31361,0.74117,6.98721,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201904,guera,,,,,10.5 [5.4-19.2],10.45649,5.43155,19.18702,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201906,kanem,,,,,14.1 [8.7-22.1],14.08111,8.65377,22.08916,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201913,moyen-chari,,,,,22.7 [11.3-40.3],22.70526,11.34244,40.27961,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201914,ouaddai,,,,,14.5 [6.9-28.1],14.53204,6.87865,28.12862,,,
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201919,barh el gazal,,,,,No data,,,,,,Estimate not calculated
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201902,borkou,,,,,No data,,,,,,Estimate not calculated
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201922,ennedi est,,,,,No data,,,,,,Estimate not calculated
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201907,lac,,,,,No data,,,,,,Estimate not calculated
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201909,logone oriental,,,,,No data,,,,,,Estimate not calculated
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201915,salamat,,,,,No data,,,,,,Estimate not calculated
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201916,tandjile,,,,,No data,,,,,,Estimate not calculated
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201903,chari baguirmi,,,,,7.5 [4.8-11.6],7.51812,4.78305,11.62623,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201920,ennedi ouest,,,,,0.3 [0.1-1.2],0.34995,0.10481,1.16176,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201905,hadjer lamis,,,,,11.0 [6.4-18.4],11.02210,6.35323,18.44618,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201910,mandoul,,,,,8.4 [6.1-11.6],8.42768,6.07359,11.58170,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201912,mayo kebbi ouest,,,,,3.9 [2.7-5.6],3.89766,2.71780,5.56045,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201917,wadi fira,,,,,1.3 [0.6-2.8],1.34605,0.64301,2.79613,,,
cpmt,Contraceptive prevalence - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201901,batha,,,,,6.2 [2.5-14.5],6.16580,2.47568,14.53640,,,
cpmt,Contraceptive prevalence - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201906,kanem,,,,,2.1 [1.2-3.6],2.05824,1.16501,3.61127,,,
cpmt,Contraceptive prevalence - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201908,logone occidental,,,,,9.8 [7.0-13.4],9.76708,7.01495,13.44284,,,
cpmt,Contraceptive prevalence - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201913,moyen-chari,,,,,12.2 [9.2-16.0],12.16867,9.16866,15.97762,,,
cpmt,Contraceptive prevalence - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201914,ouaddai,,,,,2.6 [1.5-4.7],2.64252,1.45727,4.74534,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201902,borkou,,,,,0.8 [0.2-3.0],0.83724,0.23126,2.98358,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201922,ennedi est,,,,,0.4 [0.1-2.9],0.41265,0.05828,2.85993,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201909,logone oriental,,,,,1.3 [0.5-3.1],1.28462,0.52188,3.12708,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201911,mayo kebbi est,,,,,1.0 [0.3-3.0],1.02722,0.34352,3.03032,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201915,salamat,,,,,1.3 [0.5-3.6],1.29354,0.46078,3.57728,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201916,tandjile,,,,,0.1 [0.0-0.6],0.08385,0.01129,0.61974,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201920,ennedi ouest,,,,,No data,,,,,,Not available
csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201905,hadjer lamis,,,,,No data,,,,,,Not available
csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201912,mayo kebbi ouest,,,,,No data,,,,,,Not available
csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201918,n'djamena,,,,,No data,,,,,,Not available
csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201917,wadi fira,,,,,No data,,,,,,Not available
fps,Demand for family planning satisfied - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3321,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201901,batha,,,,,20.3 [9.0-39.4],20.27993,9.04115,39.43274,,,
fps,Demand for family planning satisfied - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3321,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201906,kanem,,,,,6.0 [3.5-10.2],6.00398,3.48067,10.16393,,,
fps,Demand for family planning satisfied - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3321,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201908,logone occidental,,,,,26.1 [19.7-33.8],26.14428,19.68164,33.83504,,,
fps,Demand for family planning satisfied - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3321,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201914,ouaddai,,,,,7.4 [3.9-13.3],7.35691,3.93992,13.32626,,,
fps,Demand for family planning satisfied - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3321,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201921,sila,,,,,3.4 [1.6-7.4],3.44612,1.57964,7.35325,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201902,borkou,,,,,6.6 [2.4-16.8],6.62895,2.43683,16.79164,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201922,ennedi est,,,,,13.1 [6.2-25.7],13.14062,6.19234,25.74564,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201909,logone oriental,,,,,23.8 [16.4-33.2],23.75757,16.35910,33.17489,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201911,mayo kebbi est,,,,,14.3 [10.5-19.1],14.26332,10.50757,19.07536,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201916,tandjile,,,,,22.3 [17.3-28.3],22.31084,17.31635,28.25363,,,
imr,Infant mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3342,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201919,barh el gazal,,,,,40.5 [30.0-51.0],40.48399,29.97049,50.99749,,,
imr,Infant mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3342,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201920,ennedi ouest,,,,,No data,,,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death
imr,Infant mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3342,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201905,hadjer lamis,,,,,72.9 [57.6-88.3],72.94159,57.56847,88.31471,,,
imr,Infant mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3342,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201912,mayo kebbi ouest,,,,,69.7 [57.4-81.9],69.68295,57.43874,81.92718,,,
imr,Infant mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3342,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201918,n'djamena,,,,,69.0 [39.3-98.7],69.02212,39.31130,98.73294,,,
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201901,batha,,,,,No data,,,,,,Not available
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201903,chari baguirmi,,,,,No data,,,,,,Not available
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201906,kanem,,,,,No data,,,,,,Not available
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201908,logone occidental,,,,,No data,,,,,,Not available
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201914,ouaddai,,,,,No data,,,,,,Not available
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201921,sila,,,,,No data,,,,,,Not available
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201922,ennedi est,,,,,No data,,,,,,Not available
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201904,guera,,,,,No data,,,,,,Not available
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201909,logone oriental,,,,,No data,,,,,,Not available
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201911,mayo kebbi est,,,,,No data,,,,,,Not available
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201916,tandjile,,,,,No data,,,,,,Not available
nmr,Neonatal mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4486,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201919,barh el gazal,,,,,16.1 [9.6-22.6],16.10968,9.61714,22.60223,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4486,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201905,hadjer lamis,,,,,34.2 [24.3-44.2],34.24976,24.31163,44.18788,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4486,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201907,lac,,,,,22.5 [14.3-30.7],22.47760,14.29188,30.66333,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4486,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201912,mayo kebbi ouest,,,,,26.3 [17.7-35.0],26.34614,17.65623,35.03605,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4486,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201918,n'djamena,,,,,38.6 [12.1-65.1],38.57880,12.10623,65.05136,,,
nmr,Neonatal mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4486,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201915,salamat,,,,,21.7 [15.4-28.0],21.68884,15.39356,27.98412,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201901,batha,,,,,6.0 [3.3-10.5],5.99128,3.33140,10.54325,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201903,chari baguirmi,,,,,16.3 [11.6-22.4],16.30566,11.60815,22.42191,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201908,logone occidental,,,,,12.6 [9.0-17.4],12.62981,9.00755,17.42968,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201910,mandoul,,,,,19.9 [15.2-25.6],19.87128,15.15509,25.61209,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201914,ouaddai,,,,,12.8 [8.0-19.8],12.78068,7.99332,19.81769,,,
ors,Children aged < 5 years with diarrhoea receiving oral rehydration salts (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4490,EQ_MICS,MICS,http://mics.unicef.org/,PUBLISHED,Published,,2019,2019,,AFR,2019,2019,Africa,,TCD,Chad,,,,,,,,,,,,,,,,,TCDMICS201921,sila,,,,,22.2 [13.7-34.0],22.21506,13.67590,33.98683,,,
