GHO (CODE),GHO (DISPLAY),GHO (URL),DATASOURCE (CODE),DATASOURCE (DISPLAY),DATASOURCE (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),STARTYEAR,ENDYEAR,REGION (DISPLAY),REGION (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),EDUCATIONLEVEL (CODE),EDUCATIONLEVEL (DISPLAY),EDUCATIONLEVEL (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),RESIDENCEAREATYPE (CODE),RESIDENCEAREATYPE (DISPLAY),RESIDENCEAREATYPE (URL),WEALTHQUINTILE (CODE),WEALTHQUINTILE (DISPLAY),WEALTHQUINTILE (URL),DHSMICSGEOREGION (CODE),DHSMICSGEOREGION (DISPLAY),DHSMICSGEOREGION (URL),WEALTHDECILE (CODE),WEALTHDECILE (DISPLAY),WEALTHDECILE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201405,rift valley,,,,,53.5 [50.4-56.5],53.45774,50.39200,56.49759,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201406,west,,,,,54.6 [50.4-58.8],54.60249,50.35256,58.78639,,,
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201402,north eastern,,,,,No data,,,,,,Not available
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201408,nairobi,,,,,72.4 [62.5-80.4],72.35431,62.49859,80.43088,,,
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201402,north eastern,,,,,31.4 [22.1-42.5],31.42800,22.11877,42.51637,,,
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201407,nyanza,,,,,40.0 [34.9-45.4],40.04614,34.87827,45.44538,,,
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201405,rift valley,,,,,48.2 [44.0-52.4],48.16202,43.96755,52.38256,,,
vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201404,central,,,,,97.2 [94.8-98.5],97.16114,94.79638,98.46861,,,
vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201401,coast,,,,,86.6 [82.1-90.1],86.61366,82.14233,90.10035,,,
vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201403,east,,,,,92.1 [88.2-94.8],92.08688,88.18738,94.77536,,,
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201407,nyanza,,,,,No data,,,,,,Not available
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201405,rift valley,,,,,No data,,,,,,Not available
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201406,west,,,,,No data,,,,,,Not available
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201407,nyanza,,,,,4.5 [4.3-4.7],4.49760,4.26392,4.74403,,,
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201405,rift valley,,,,,4.6 [4.4-4.8],4.61821,4.40407,4.84271,,,
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201406,west,,,,,4.9 [4.7-5.2],4.93318,4.70859,5.16844,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3345,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201404,central,,,,,42.1 [32.6-51.7],42.14421,32.57623,51.71218,,,
vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201404,central,,,,,99.6 [98.4-99.9],99.60418,98.41992,99.90174,,,
vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201401,coast,,,,,97.1 [93.2-98.8],97.10348,93.23810,98.78798,,,
vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201405,rift valley,,,,,88.4 [85.8-90.5],88.35970,85.75528,90.54046,,,
vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201406,west,,,,,90.3 [85.7-93.6],90.34629,85.70396,93.59381,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201404,central,,,,,79.6 [74.0-84.2],79.57424,73.98089,84.22163,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201401,coast,,,,,74.7 [69.1-79.6],74.72833,69.13311,79.60846,,,
vfull,Full immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3317,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201403,east,,,,,82.3 [76.7-86.7],82.26485,76.68962,86.73723,,,
vita,Children aged 6-59 months who received vitamin A supplementation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3332,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201406,west,,,,,77.8 [74.5-80.8],77.80150,74.47951,80.80252,,,
vzdpt,One-year-old children who have not received any doses of the DTP vaccine (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5799,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201404,central,,,,,0.6 [0.2-1.9],0.63689,0.20781,1.93471,,,
vzdpt,One-year-old children who have not received any doses of the DTP vaccine (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5799,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201401,coast,,,,,2.8 [1.2-6.5],2.82035,1.18784,6.54787,,,
vzdpt,One-year-old children who have not received any doses of the DTP vaccine (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5799,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201403,east,,,,,1.0 [0.4-2.7],1.02704,0.38996,2.67694,,,
vzdpt,One-year-old children who have not received any doses of the DTP vaccine (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5799,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201408,nairobi,,,,,2.7 [0.7-10.1],2.68990,0.67273,10.13813,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201403,east,,,,,67.6 [60.6-73.9],67.60179,60.62258,73.87705,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201402,north eastern,,,,,35.4 [20.6-53.6],35.36440,20.57367,53.61116,,,
carep,Children aged < 5 years with pneumonia symptoms taken to a health facility (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3330,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201405,rift valley,,,,,68.1 [63.1-72.7],68.10980,63.12417,72.71276,,,
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201408,nairobi,,,,,79.6 [76.6-82.2],79.57367,76.64307,82.22187,,,
cci,Composite coverage index (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4489,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201407,nyanza,,,,,71.1 [69.0-73.1],71.05590,68.97339,73.05324,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201402,north eastern,,,,,3.4 [2.2-5.0],3.35134,2.21406,5.04266,,,
cpmowho,Contraceptive prevalence - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3334,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201405,rift valley,,,,,46.8 [44.8-48.8],46.75650,44.76337,48.76004,,,
cpmt,Contraceptive prevalence - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201408,nairobi,,,,,62.6 [57.9-67.1],62.62792,57.91859,67.10951,,,
cpmt,Contraceptive prevalence - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201407,nyanza,,,,,56.4 [54.1-58.8],56.42483,54.05867,58.76209,,,
cpmt,Contraceptive prevalence - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3333,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201406,west,,,,,58.6 [55.4-61.8],58.62776,55.43367,61.75088,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201402,north eastern,,,,,3.3 [1.9-5.5],3.25770,1.90507,5.51670,,,
csection,Births by caesarean section (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201405,rift valley,,,,,6.3 [5.3-7.4],6.29381,5.32791,7.42109,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201407,nyanza,,,,,5.1 [4.1-6.4],5.14783,4.11743,6.41884,,,
csection5,Births by caesarean section (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3326,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201406,west,,,,,4.3 [3.4-5.5],4.34135,3.43687,5.47038,,,
fps,Demand for family planning satisfied - use of modern and traditional methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3321,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201402,north eastern,,,,,10.2 [5.5-18.2],10.22525,5.51259,18.19106,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201404,central,,,,,83.9 [80.6-86.7],83.85610,80.56919,86.67892,,,
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201407,nyanza,,,,,67.4 [63.4-71.1],67.39734,63.42133,71.13784,,,
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201406,west,,,,,68.7 [66.1-71.3],68.74738,66.05532,71.31864,,,
itnwm,Pregnant women sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3318,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201401,coast,,,,,63.1 [55.0-70.5],63.05276,54.95657,70.47552,,,
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201404,central,,,,,40.5 [32.4-49.1],40.49091,32.44241,49.08537,,,
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201403,east,,,,,43.9 [37.4-50.8],43.94620,37.35910,50.75369,,,
ort,Children aged < 5 years with diarrhoea receiving oral rehydration therapy and continued feeding (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3331,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201406,west,,,,,33.9 [27.3-41.2],33.94349,27.33555,41.24218,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201404,central,,,,,90.2 [87.5-92.4],90.22184,87.45242,92.43290,,,
sba,Births attended by skilled health personnel (in the two or three years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201403,east,,,,,66.0 [61.9-69.9],66.01611,61.91781,69.88785,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201401,coast,,,,,58.2 [53.5-62.8],58.24022,53.49256,62.83990,,,
sba5,Births attended by skilled health personnel (in the five years preceding the survey) (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3343,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201408,nairobi,,,,,89.1 [84.0-92.7],89.10078,84.01024,92.71129,,,
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201404,central,,,,,No data,,,,,,Not available
sevwast5,Severe wasting prevalence in children aged < 5 years (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5593,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201403,east,,,,,No data,,,,,,Not available
fpsmowho,Demand for family planning satisfied - use of modern methods (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3813,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201406,west,,,,,71.8 [67.7-75.5],71.79987,67.72899,75.54266,,,
imr,Infant mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3342,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201405,rift valley,,,,,33.7 [29.2-38.2],33.69492,29.15823,38.23161,,,
itnch,Children aged < 5 years sleeping under insecticide-treated nets (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3327,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201404,central,,,,,42.9 [38.2-47.7],42.90712,38.19687,47.74944,,,
vita,Children aged 6-59 months who received vitamin A supplementation (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3332,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201405,rift valley,,,,,67.5 [65.5-69.4],67.49421,65.49380,69.43278,,,
vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201408,nairobi,,,,,92.5 [86.5-96.0],92.51745,86.50788,95.97482,,,
vmsl,Measles immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3337,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201407,nyanza,,,,,85.3 [81.3-88.5],85.26234,81.31943,88.49080,,,
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201403,east,,,,,3.6 [3.4-3.8],3.55173,3.35680,3.75794,,,
tfr,Total fertility rate (births per woman),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3344,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201402,north eastern,,,,,6.8 [6.2-7.5],6.82656,6.22380,7.48725,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3345,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201401,coast,,,,,57.2 [49.7-64.8],57.24030,49.71194,64.76865,,,
u5mr,Under-five mortality rate (deaths per 1000 live births),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3345,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201408,nairobi,,,,,71.6 [52.4-90.8],71.55742,52.35047,90.76437,,,
vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201408,nairobi,,,,,97.6 [90.5-99.4],97.56640,90.45618,99.41378,,,
vbcg,BCG immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3325,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201407,nyanza,,,,,95.6 [93.0-97.2],95.59025,93.01310,97.24495,,,
vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201403,east,,,,,93.7 [89.2-96.4],93.69987,89.19054,96.40390,,,
vdpt,DTP3 immunization coverage among one-year-olds (%),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/3335,EQ_DHS,DHS,http://dhsprogram.com/,PUBLISHED,Published,,2014,2014,,AFR,2014,2014,Africa,,KEN,Kenya,,,,,,,,,,,,,,,,,KENDHS201402,north eastern,,,,,77.8 [69.3-84.5],77.84867,69.30860,84.54239,,,
