GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,22.27 [19.36-25.61],22.26974,19.35741,25.60513,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,20.85 [18.13-23.97],20.84841,18.12896,23.97016,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,16.44 [13.74-19.46],16.43985,13.74274,19.45535,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,15.36 [12.56-18.58],15.35967,12.55582,18.57966,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,1990,1990,,AFR,Africa,,,1990,1990,,,TCD,Chad,,,,,MLE,Male,,,,,,,,37.47 [30.75-44.18],37.47154,30.75353,44.18053,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,1992,1992,,AFR,Africa,,,1992,1992,,,TCD,Chad,,,,,MLE,Male,,,,,,,,34.72 [28.76-40.84],34.72477,28.76318,40.83784,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,1997,1997,,AFR,Africa,,,1997,1997,,,TCD,Chad,,,,,MLE,Male,,,,,,,,29.12 [24.85-34.05],29.12277,24.85411,34.05353,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,TCD,Chad,,,,,MLE,Male,,,,,,,,27.39 [23.52-31.81],27.38566,23.52445,31.81266,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,,,,MLE,Male,,,,,,,,21.74 [18.91-24.93],21.73884,18.90716,24.92906,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,,,,MLE,Male,,,,,,,,20.25 [17.51-23.27],20.25342,17.51408,23.27280,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,TCD,Chad,,,,,MLE,Male,,,,,,,,15.68 [12.81-18.91],15.67980,12.80783,18.91133,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,TCD,Chad,,,,,MLE,Male,,,,,,,,14.48 [11.48-17.91],14.48029,11.48342,17.90638,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,1990,1990,,AFR,Africa,,,1990,1990,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,36.34 [30.16-42.51],36.33824,30.15761,42.50884,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,1992,1992,,AFR,Africa,,,1992,1992,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,33.84 [28.42-39.54],33.84248,28.42130,39.53576,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,1994,1994,,AFR,Africa,,,1994,1994,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,31.59 [26.9-36.78],31.59018,26.89623,36.78006,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,26.81 [23.41-30.78],26.80754,23.41477,30.78428,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,25.11 [22.07-28.69],25.10914,22.06932,28.68735,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,19.93 [17.49-22.71],19.92808,17.49419,22.71174,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,18.59 [16.14-21.33],18.59355,16.14153,21.32677,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,15.52 [12.83-18.51],15.52201,12.83201,18.50525,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,14.36 [11.52-17.55],14.35904,11.51536,17.54886,,,
WHOSIS_000016,Mortality rate among children ages 5 to 9 years (per 1000 children aged 5),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5669,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,13.3 [10.28-16.64],13.29605,10.28420,16.63524,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1981,1981,,AFR,Africa,,,1981,1981,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,23 140 [20 996-25 425],23140.00000,20996.00000,25425.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1983,1983,,AFR,Africa,,,1983,1983,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,23 580 [21 564-25 791],23580.00000,21564.00000,25791.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1990,1990,,AFR,Africa,,,1990,1990,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,27 897 [25 856-30 190],27897.00000,25856.00000,30190.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1992,1992,,AFR,Africa,,,1992,1992,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,29 475 [27 349-31 849],29475.00000,27349.00000,31849.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1997,1997,,AFR,Africa,,,1997,1997,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,33 016 [30 642-35 666],33016.00000,30642.00000,35666.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,33 874 [31 429-36 679],33874.00000,31429.00000,36679.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,36 627 [33 591-40 054],36627.00000,33591.00000,40054.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,37 204 [33 824-40 939],37204.00000,33824.00000,40939.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,37 363 [31 375-43 626],37363.00000,31375.00000,43626.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,36 445 [29 141-44 772],36445.00000,29141.00000,44772.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1977,1977,,AFR,Africa,,,1977,1977,,,TCD,Chad,,,,,MLE,Male,,,,,,,,25 728 [22 982-28 734],25728.00000,22982.00000,28734.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1979,1979,,AFR,Africa,,,1979,1979,,,TCD,Chad,,,,,MLE,Male,,,,,,,,26 208 [23 632-28 968],26208.00000,23632.00000,28968.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1986,1986,,AFR,Africa,,,1986,1986,,,TCD,Chad,,,,,MLE,Male,,,,,,,,28 363 [26 132-30 806],28363.00000,26132.00000,30806.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1988,1988,,AFR,Africa,,,1988,1988,,,TCD,Chad,,,,,MLE,Male,,,,,,,,30 287 [28 005-32 788],30287.00000,28005.00000,32788.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1995,1995,,AFR,Africa,,,1995,1995,,,TCD,Chad,,,,,MLE,Male,,,,,,,,35 626 [33 070-38 363],35626.00000,33070.00000,38363.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1997,1997,,AFR,Africa,,,1997,1997,,,TCD,Chad,,,,,MLE,Male,,,,,,,,37 767 [35 090-40 755],37767.00000,35090.00000,40755.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,TCD,Chad,,,,,MLE,Male,,,,,,,,40 298 [37 304-43 731],40298.00000,37304.00000,43731.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,TCD,Chad,,,,,MLE,Male,,,,,,,,41 199 [38 009-44 804],41199.00000,38009.00000,44804.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,,,,MLE,Male,,,,,,,,42 619 [39 119-46 581],42619.00000,39119.00000,46581.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,TCD,Chad,,,,,MLE,Male,,,,,,,,44 007 [39 271-49 143],44007.00000,39271.00000,49143.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,TCD,Chad,,,,,MLE,Male,,,,,,,,44 094 [38 323-50 177],44094.00000,38323.00000,50177.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,TCD,Chad,,,,,MLE,Male,,,,,,,,41 819 [30 331-57 124],41819.00000,30331.00000,57124.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1977,1977,,AFR,Africa,,,1977,1977,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,48 523 [43 483-54 098],48523.00000,43483.00000,54098.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1982,1982,,AFR,Africa,,,1982,1982,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,48 644 [44 469-53 235],48644.00000,44469.00000,53235.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1984,1984,,AFR,Africa,,,1984,1984,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,52 540 [48 405-57 174],52540.00000,48405.00000,57174.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1986,1986,,AFR,Africa,,,1986,1986,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,53 282 [49 232-57 792],53282.00000,49232.00000,57792.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1991,1991,,AFR,Africa,,,1991,1991,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,61 189 [56 801-66 029],61189.00000,56801.00000,66029.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,1993,1993,,AFR,Africa,,,1993,1993,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,65 467 [60 932-70 506],65467.00000,60932.00000,70506.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,73 814 [68 588-79 866],73814.00000,68588.00000,79866.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,75 134 [69 645-81 367],75134.00000,69645.00000,81367.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,81 022 [73 614-89 186],81022.00000,73614.00000,89186.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,81 504 [72 819-90 974],81504.00000,72819.00000,90974.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,80 512 [66 381-95 772],80512.00000,66381.00000,95772.00000,,,
CM_01,Number of deaths among children under-five,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2712,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,78 486 [61 099-99 234],78486.00000,61099.00000,99234.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1973,1973,,AFR,Africa,,,1973,1973,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,10 921 [9 579-12 385],10921.00000,9579.00000,12385.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1975,1975,,AFR,Africa,,,1975,1975,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,11 275 [10 073-12 581],11275.00000,10073.00000,12581.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1980,1980,,AFR,Africa,,,1980,1980,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,11 928 [10 935-13 017],11928.00000,10935.00000,13017.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1982,1982,,AFR,Africa,,,1982,1982,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,11 375 [10 490-12 348],11375.00000,10490.00000,12348.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1989,1989,,AFR,Africa,,,1989,1989,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,14 593 [13 649-15 673],14593.00000,13649.00000,15673.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1991,1991,,AFR,Africa,,,1991,1991,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,15 236 [14 285-16 313],15236.00000,14285.00000,16313.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1996,1996,,AFR,Africa,,,1996,1996,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,17 221 [16 156-18 382],17221.00000,16156.00000,18382.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1998,1998,,AFR,Africa,,,1998,1998,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,18 027 [16 886-19 285],18027.00000,16886.00000,19285.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,18 416 [17 234-19 698],18416.00000,17234.00000,19698.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,19 961 [18 593-21 470],19961.00000,18593.00000,21470.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,20 544 [19 033-22 192],20544.00000,19033.00000,22192.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,21 575 [19 057-24 134],21575.00000,19057.00000,24134.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,21 444 [18 475-24 622],21444.00000,18475.00000,24622.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2021,2021,,AFR,Africa,,,2021,2021,,,TCD,Chad,,,,,FMLE,Female,,,,,,,,21 264 [16 280-27 668],21264.00000,16280.00000,27668.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1974,1974,,AFR,Africa,,,1974,1974,,,TCD,Chad,,,,,MLE,Male,,,,,,,,13 165 [11 703-14 759],13165.00000,11703.00000,14759.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1976,1976,,AFR,Africa,,,1976,1976,,,TCD,Chad,,,,,MLE,Male,,,,,,,,13 541 [12 236-14 973],13541.00000,12236.00000,14973.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1981,1981,,AFR,Africa,,,1981,1981,,,TCD,Chad,,,,,MLE,Male,,,,,,,,13 730 [12 619-14 868],13730.00000,12619.00000,14868.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1983,1983,,AFR,Africa,,,1983,1983,,,TCD,Chad,,,,,MLE,Male,,,,,,,,14 558 [13 475-15 707],14558.00000,13475.00000,15707.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1990,1990,,AFR,Africa,,,1990,1990,,,TCD,Chad,,,,,MLE,Male,,,,,,,,17 998 [16 864-19 224],17998.00000,16864.00000,19224.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1992,1992,,AFR,Africa,,,1992,1992,,,TCD,Chad,,,,,MLE,Male,,,,,,,,18 994 [17 802-20 251],18994.00000,17802.00000,20251.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,TCD,Chad,,,,,MLE,Male,,,,,,,,22 339 [21 019-23 878],22339.00000,21019.00000,23878.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,TCD,Chad,,,,,MLE,Male,,,,,,,,23 038 [21 632-24 627],23038.00000,21632.00000,24627.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,TCD,Chad,,,,,MLE,Male,,,,,,,,25 408 [23 698-27 301],25408.00000,23698.00000,27301.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,TCD,Chad,,,,,MLE,Male,,,,,,,,25 972 [24 064-28 016],25972.00000,24064.00000,28016.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,TCD,Chad,,,,,MLE,Male,,,,,,,,27 236 [23 870-30 698],27236.00000,23870.00000,30698.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,TCD,Chad,,,,,MLE,Male,,,,,,,,26 810 [22 706-31 339],26810.00000,22706.00000,31339.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1975,1975,,AFR,Africa,,,1975,1975,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,24 632 [22 203-27 265],24632.00000,22203.00000,27265.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1977,1977,,AFR,Africa,,,1977,1977,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,25 248 [23 055-27 674],25248.00000,23055.00000,27674.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1982,1982,,AFR,Africa,,,1982,1982,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,24 824 [23 069-26 748],24824.00000,23069.00000,26748.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1984,1984,,AFR,Africa,,,1984,1984,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,28 906 [27 018-31 026],28906.00000,27018.00000,31026.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1991,1991,,AFR,Africa,,,1991,1991,,,TCD,Chad,,,,,BTSX,Both sexes,,,,,,,,33 538 [31 589-35 693],33538.00000,31589.00000,35693.00000,,,
